"seed","total_edges","network","AUPRC_act","AUPRC_inh"
4250,36,1,0.497619047619048,0.593046536796537
4250,39,1,0.47621336996337,0.471037469474969
4250,42,1,0.3880291005291,0.457043650793651
4250,27,2,0.651407144054203,0.864625850340136
4250,30,2,0.630291005291005,0.790532879818594
4250,33,2,0.562711483363657,0.718851783137498
4250,36,2,0.562711483363657,0.718851783137498
4250,39,2,0.458442195059842,0.714119455423803
4250,42,2,0.433055833055833,0.534348984348984
4510,27,1,0.629535868172232,0.800714285714286
4510,30,1,0.617139173957356,0.554761904761905
4510,33,1,0.587517785245058,0.452857142857143
4510,36,1,0.534076421944069,0.432222222222222
4510,39,1,0.530468918336565,0.371489898989899
4510,42,1,0.511818431826172,0.366944444444444
4510,27,2,0.542976190476191,0.41875
4510,30,2,0.515010822510823,0.340084586466165
4510,33,2,0.488152958152958,0.334821428571429
4510,36,2,0.459369796869797,0.298701298701299
4510,39,2,0.410469807969808,0.291125541125541
4510,42,2,0.406348928848929,0.267027243589744
5042,27,1,0.75734126984127,0.801615646258503
5042,30,1,0.708233968760285,0.78000700280112
5042,33,1,0.557635882635883,0.764880952380952
5042,36,1,0.554342074994249,0.594557823129252
5042,39,1,0.533368347338936,0.58745933155871
5042,42,1,0.522412854030501,0.557214214357072
5042,27,2,0.706371252204586,0.619387755102041
5042,30,2,0.642748210395269,0.608503401360544
5042,33,2,0.613900913900914,0.476077097505669
5042,36,2,0.591246836899011,0.457936507936508
5042,39,2,0.519108977442311,0.411904761904762
5042,42,2,0.508974667308001,0.394189144189144
5236,27,1,0.660813492063492,0.509816418149751
5236,30,1,0.558068783068783,0.477994844661511
5236,33,1,0.437293570626904,0.472439289105956
5236,36,1,0.381404398071065,0.467893834560501
5236,39,1,0.346602934102934,0.417829701163034
5236,42,1,0.334896584896585,0.374613195446529
5236,27,2,0.505357142857143,0.60599128540305
5236,30,2,0.432886904761905,0.596913580246914
5236,33,2,0.399261173767753,0.540636523969857
5236,36,2,0.369034090909091,0.529134338554628
5236,39,2,0.329504598662207,0.519472502805836
5236,42,2,0.284859584859585,0.507567740901074
6072,27,1,0.831349206349206,0.711130952380952
6072,30,1,0.6,0.657731829573935
6072,33,1,0.518518518518518,0.578154761904762
6072,36,1,0.461652236652237,0.519712842712843
6072,39,1,0.421305445761967,0.498571428571429
6072,42,1,0.417247474747475,0.452681992337165
6072,27,2,0.460884353741497,0.542710944026733
6072,30,2,0.371426904094971,0.523412698412698
6072,33,2,0.362138978398377,0.479187841144363
6072,36,2,0.319642857142857,0.472213203463203
6072,39,2,0.312824675324675,0.368123543123543
6072,42,2,0.26417439703154,0.31853171210538
6534,27,1,0.518121693121693,0.606696428571428
6534,30,1,0.510278555866791,0.523824112978525
6534,33,1,0.411046977713644,0.478298611111111
6534,36,1,0.34221118387785,0.46551452020202
6534,39,1,0.336756638423305,0.357523957523957
6534,42,1,0.289604300020967,0.35011655011655
6534,27,2,0.662246087246087,0.783333333333333
6534,30,2,0.554906204906205,0.728478057889823
6534,33,2,0.430468970805105,0.711278195488722
6534,36,2,0.385770975056689,0.521390492223826
6534,39,2,0.36604260990907,0.39825937950938
6534,42,2,0.333476257635922,0.333469863469864
