"seed","total_edges","network","AUPRC","AUROC"
125,27,1,0.805652871705622,0.888888888888889
125,27,2,0.594530954364265,0.666666666666667
125,30,1,0.78795044433232,0.842592592592593
125,30,2,0.542239520661602,0.722222222222222
125,33,1,0.774364972232243,0.816666666666667
125,33,2,0.535546054624058,0.722222222222222
125,36,1,0.573510902919397,0.777777777777778
125,36,2,0.478793290503551,0.722222222222222
125,39,1,0.507361417926742,0.736111111111111
125,39,2,0.443349399742367,0.711111111111111
125,42,1,0.460668232179204,0.759259259259259
125,42,2,0.397013578157148,0.611111111111111
177,27,1,0.76056924516568,0.833333333333333
177,27,2,0.65146865113718,0.944444444444444
177,30,1,0.689318596650258,0.888888888888889
177,30,2,0.643988555590723,0.916666666666667
177,33,1,0.628510234527433,0.855555555555556
177,33,2,0.601242824322376,0.9
177,36,1,0.532986306615773,0.855555555555556
177,36,2,0.560917497503873,0.9
177,39,1,0.51948320049475,0.833333333333333
177,39,2,0.459172798290737,0.9
177,42,1,0.474283594501569,0.822222222222222
177,42,2,0.424524044977771,0.729166666666667
629,27,1,0.789988340179612,1
629,27,2,0.801306074711766,0.888888888888889
629,30,1,0.764922066949772,0.944444444444444
629,30,2,0.767861279844367,0.796296296296296
629,33,1,0.707978595562092,0.777777777777778
629,33,2,0.742726109885028,0.847222222222222
629,36,1,0.693746148731817,0.822222222222222
629,36,2,0.682033207011931,0.782407407407407
629,39,1,0.679612910108007,0.801587301587302
629,39,2,0.634389761867337,0.746527777777778
629,42,1,0.560890094177067,0.780864197530864
629,42,2,0.537011008603229,0.722222222222222
753,27,1,0.641842500161812,0.777777777777778
753,27,2,0.758750207384177,0.805555555555555
753,30,1,0.603996206220373,0.777777777777778
753,30,2,0.732770375201032,0.788888888888889
753,33,1,0.558776514393858,0.666666666666667
753,33,2,0.681187880842925,0.753968253968254
753,36,1,0.50147538096549,0.62962962962963
753,36,2,0.67101558077426,0.753086419753087
753,39,1,0.476770286306607,0.666666666666667
753,39,2,0.53999914979849,0.753086419753086
753,42,1,0.432825732967684,0.583333333333333
753,42,2,0.536733466284941,0.755555555555555
1419,27,1,0.713063674173969,0.907407407407407
1419,27,2,0.598996337981228,0.666666666666667
1419,30,1,0.602782223458243,0.861111111111111
1419,30,2,0.547154391969138,0.916666666666667
1419,33,1,0.569930246201875,0.87037037037037
1419,33,2,0.53180977989938,0.819444444444445
1419,36,1,0.536148276812365,0.808641975308642
1419,36,2,0.519989706403955,0.855555555555556
1419,39,1,0.536148276812365,0.808641975308642
1419,39,2,0.508084542287925,0.825396825396825
1419,42,1,0.512253100605339,0.797222222222222
1419,42,2,0.477597966153679,0.780555555555556
1434,27,1,0.640737556345057,0.666666666666667
1434,27,2,0.614573730980577,0.833333333333333
1434,30,1,0.567638907200479,0.666666666666667
1434,30,2,0.533654421341975,0.833333333333333
1434,33,1,0.547470020720374,0.673611111111111
1434,33,2,0.525411856293854,0.842592592592592
1434,36,1,0.500743978372052,0.694444444444444
1434,36,2,0.496895971733413,0.772222222222222
1434,39,1,0.486852280200756,0.678571428571428
1434,39,2,0.455290501240669,0.71031746031746
1434,42,1,0.440019978600673,0.647222222222222
1434,42,2,0.441825670764274,0.719444444444445
1477,27,1,0.674003411517713,1
1477,27,2,0.755359335681285,0.875
1477,30,1,0.56361947247284,0.768518518518518
1477,30,2,0.717717610412079,0.909722222222222
1477,33,1,0.536442780934712,0.768518518518518
1477,33,2,0.656833799883305,0.909722222222222
1477,36,1,0.500970716158026,0.722222222222222
1477,36,2,0.596437665288394,0.838888888888889
1477,39,1,0.453765781714294,0.648148148148148
1477,39,2,0.575254782309965,0.865740740740741
1477,42,1,0.426766497024664,0.597222222222222
1477,42,2,0.559138449977386,0.802083333333333
1594,27,1,0.715563832532273,0.833333333333333
1594,27,2,0.780803629252573,0.833333333333333
1594,30,1,0.698586467544801,0.777777777777778
1594,30,2,0.717595330439837,0.777777777777778
1594,33,1,0.666364612990075,0.766666666666667
1594,33,2,0.600275980049497,0.759259259259259
1594,36,1,0.645021234903556,0.763888888888889
1594,36,2,0.580582978533623,0.733333333333333
1594,39,1,0.638425799282013,0.777777777777778
1594,39,2,0.562809246939248,0.777777777777778
1594,42,1,0.610717925339272,0.772727272727273
1594,42,2,0.561968910804794,0.798611111111111
1612,27,1,0.599726075281472,0.944444444444444
1612,27,2,0.807750937742109,0.777777777777778
1612,30,1,0.538644482615435,0.944444444444444
1612,30,2,0.659605377119491,0.777777777777778
1612,33,1,0.506347160066917,0.888888888888889
1612,33,2,0.599402470029722,0.798611111111111
1612,36,1,0.489814496501904,0.822222222222222
1612,36,2,0.538565450079712,0.773148148148148
1612,39,1,0.45104628783046,0.805555555555555
1612,39,2,0.517137918608197,0.809027777777778
1612,42,1,0.446538465049884,0.819444444444445
1612,42,2,0.50646685065747,0.791666666666667
2120,27,1,0.802735712314628,0.888888888888889
2120,27,2,0.85078388092411,1
2120,30,1,0.75632725701725,0.9375
2120,30,2,0.7983268107969,1
2120,33,1,0.635722209808065,0.9375
2120,33,2,0.730196565174355,0.759259259259259
2120,36,1,0.574269125628157,0.893518518518518
2120,36,2,0.723458438241987,0.75
2120,39,1,0.519367069372148,0.837301587301587
2120,39,2,0.580655472507855,0.69047619047619
2120,42,1,0.509710999390308,0.820987654320988
2120,42,2,0.520581098779365,0.657407407407407
2569,27,1,0.732685728011379,0.888888888888889
2569,27,2,0.609393986179388,0.944444444444444
2569,30,1,0.683615031061534,0.888888888888889
2569,30,2,0.606103894628427,0.916666666666667
2569,33,1,0.611181224166554,0.796296296296296
2569,33,2,0.490011962651702,0.916666666666667
2569,36,1,0.573128834927743,0.796296296296296
2569,36,2,0.472214706132883,0.925925925925926
2569,39,1,0.536036581317797,0.796296296296296
2569,39,2,0.435187697779619,0.840277777777778
2569,42,1,0.50777783108042,0.638888888888889
2569,42,2,0.424255069926657,0.791666666666667
3219,27,1,0.76214238614627,0.861111111111111
3219,27,2,0.845716817477772,0.805555555555556
3219,30,1,0.665876070759378,0.796296296296296
3219,30,2,0.785451486910089,0.777777777777778
3219,33,1,0.629640989995529,0.763888888888889
3219,33,2,0.702885682265923,0.833333333333333
3219,36,1,0.579181805849188,0.763888888888889
3219,36,2,0.640248751644212,0.76984126984127
3219,39,1,0.564316695826077,0.717592592592593
3219,39,2,0.631321250336157,0.771604938271605
3219,42,1,0.54802434677961,0.690972222222222
3219,42,2,0.570855600330513,0.771604938271605
3646,27,1,0.576346834657958,0.694444444444444
3646,27,2,0.77974742402561,0.944444444444444
3646,30,1,0.568871713161097,0.708333333333333
3646,30,2,0.734700410659322,0.925925925925926
3646,33,1,0.532492719007082,0.75
3646,33,2,0.70904856425101,0.875
3646,36,1,0.475434164765308,0.671296296296296
3646,36,2,0.685948432826179,0.855555555555556
3646,39,1,0.472060760988679,0.69047619047619
3646,39,2,0.663282960643934,0.876984126984127
3646,42,1,0.462453565203281,0.722222222222222
3646,42,2,0.566802375779293,0.813888888888889
4119,27,1,0.852107954690639,0.944444444444444
4119,27,2,0.799260904857167,0.944444444444444
4119,30,1,0.767009723830945,0.944444444444444
4119,30,2,0.74520508413529,0.87037037037037
4119,33,1,0.713701363456417,0.805555555555556
4119,33,2,0.700120276339078,0.788888888888889
4119,36,1,0.669979956349092,0.75
4119,36,2,0.626027641943638,0.753968253968254
4119,39,1,0.644327766945735,0.74537037037037
4119,39,2,0.601174069416246,0.728395061728395
4119,42,1,0.614075697101451,0.702777777777778
4119,42,2,0.558804417820154,0.717171717171717
4250,27,1,0.988022463887516,0.962962962962963
4250,27,2,0.74586446381467,0.958333333333333
4250,30,1,0.877985980022316,0.958333333333333
4250,30,2,0.641449095885286,0.958333333333333
4250,33,1,0.75848804982023,0.944444444444444
4250,33,2,0.584622137597358,0.907407407407408
4250,36,1,0.73974654824984,0.952380952380952
4250,36,2,0.584622137597358,0.907407407407408
4250,39,1,0.668181353050924,0.91358024691358
4250,39,2,0.506022060007371,0.907407407407407
4250,42,1,0.656363216170402,0.929292929292929
4250,42,2,0.448217122876148,0.8125
4510,27,1,0.583734409316429,0.805555555555556
4510,27,2,0.549881614417297,0.833333333333333
4510,30,1,0.529841297703432,0.708333333333333
4510,30,2,0.473521716818622,0.805555555555556
4510,33,1,0.501968661868947,0.680555555555555
4510,33,2,0.455839134305331,0.805555555555556
4510,36,1,0.451646046919509,0.638888888888889
4510,36,2,0.441746407824515,0.736111111111111
4510,39,1,0.442166751021059,0.615740740740741
4510,39,2,0.41930354958446,0.688888888888889
4510,42,1,0.418120989553897,0.607142857142857
4510,42,2,0.402378832846733,0.712962962962963
5042,27,1,0.643712916337512,0.666666666666667
5042,27,2,0.883954950599282,0.962962962962963
5042,30,1,0.575658853498205,0.694444444444445
5042,30,2,0.808185023065796,0.962962962962963
5042,33,1,0.539516894771877,0.759259259259259
5042,33,2,0.782212807944064,0.972222222222222
5042,36,1,0.514059965409562,0.694444444444444
5042,36,2,0.607717678978229,0.841269841269841
5042,39,1,0.501813920682684,0.694444444444444
5042,39,2,0.571011347874661,0.796296296296296
5042,42,1,0.484065005000211,0.722222222222222
5042,42,2,0.504903873426595,0.796296296296296
5236,27,1,0.655473825457757,0.944444444444444
5236,27,2,0.704353903584294,0.944444444444444
5236,30,1,0.603178682776486,0.833333333333333
5236,30,2,0.685666044035787,0.944444444444444
5236,33,1,0.600604229770999,0.877777777777778
5236,33,2,0.617574678730156,0.861111111111111
5236,36,1,0.59836754409438,0.896825396825397
5236,36,2,0.605536674454231,0.827777777777778
5236,39,1,0.547759318003168,0.902777777777778
5236,39,2,0.577202375328378,0.75
5236,42,1,0.507680900913652,0.888888888888889
5236,42,2,0.566341387260411,0.772222222222222
6072,27,1,0.728753502658133,0.916666666666667
6072,27,2,0.740627288503873,0.944444444444444
6072,30,1,0.68880670941006,0.907407407407407
6072,30,2,0.622992764042367,0.944444444444444
6072,33,1,0.610851111706477,0.916666666666667
6072,33,2,0.550899464695317,0.784722222222222
6072,36,1,0.501788507213781,0.855555555555555
6072,36,2,0.54133986537473,0.75
6072,39,1,0.483920436580948,0.813492063492063
6072,39,2,0.501431733939447,0.702380952380952
6072,42,1,0.445786584144955,0.784722222222222
6072,42,2,0.452581157907137,0.677083333333333
6534,27,1,0.617284493085689,0.777777777777778
6534,27,2,0.699018680813701,1
6534,30,1,0.535918510712477,0.777777777777778
6534,30,2,0.629272480731571,0.861111111111111
6534,33,1,0.490447124508909,0.777777777777778
6534,33,2,0.603803860634861,0.851851851851852
6534,36,1,0.463988751379811,0.819444444444444
6534,36,2,0.546042889787645,0.819444444444445
6534,39,1,0.429145184870578,0.738095238095238
6534,39,2,0.522789674758623,0.746031746031746
6534,42,1,0.401114999188483,0.708333333333333
6534,42,2,0.510968512363618,0.761111111111111
