"seed","total_edges","network","AUPRC","AUROC"
3219,39,1,0.575791372835787,0.767361111111111
3219,42,1,0.54579007871339,0.725
3219,27,2,0.680345093755675,0.833333333333333
3219,30,2,0.669777017330821,0.833333333333333
3219,33,2,0.513600335658018,0.833333333333333
3219,36,2,0.473498615920744,0.811111111111111
3219,39,2,0.425425698615273,0.722222222222222
3219,42,2,0.405222268737743,0.756944444444445
3646,27,1,0.805410878793063,0.925925925925926
3646,30,1,0.807131155532522,0.958333333333333
3646,33,1,0.791371533026652,0.925925925925926
3646,36,1,0.769696415636709,0.888888888888889
3646,39,1,0.732536440755423,0.888888888888889
3646,42,1,0.669832797039042,0.858585858585859
3646,27,2,0.880165706546424,1
3646,30,2,0.802578328328766,1
3646,33,2,0.792011354807828,0.916666666666667
3646,36,2,0.73721680450646,0.861111111111111
3646,39,2,0.706650981777982,0.854166666666667
3646,42,2,0.591403967493978,0.85
4119,27,1,0.882431317915569,0.777777777777778
4119,30,1,0.732266475315282,0.796296296296296
4119,33,1,0.702222179342997,0.8
4119,36,1,0.648786576115699,0.777777777777778
4119,39,1,0.645806641199237,0.808641975308642
4119,42,1,0.622339628742372,0.791666666666667
4119,27,2,0.681135396626069,0.944444444444444
4119,30,2,0.65733629775689,0.958333333333333
4119,33,2,0.600874770133306,0.911111111111111
4119,36,2,0.512142399175198,0.911111111111111
4119,39,2,0.451660887661812,0.842592592592593
4119,42,2,0.43670653104527,0.802083333333333
4250,27,1,0.759912007699296,0.777777777777778
4250,30,1,0.663113280688978,0.666666666666667
4250,33,1,0.593886254428129,0.75
4250,36,1,0.541212886906743,0.777777777777778
4250,39,1,0.51654251858541,0.816666666666667
4250,42,1,0.483221083179814,0.75
4250,27,2,0.691660490778712,0.888888888888889
4250,30,2,0.655983962570491,0.888888888888889
4250,33,2,0.546794795913921,0.796296296296296
4250,36,2,0.546794795913921,0.796296296296296
4250,39,2,0.5209662795811,0.76984126984127
4250,42,2,0.461056507661548,0.768518518518519
4510,27,1,0.670354880136872,0.847222222222222
4510,30,1,0.656126642758049,0.798611111111111
4510,33,1,0.58580531317199,0.783333333333333
4510,36,1,0.544810577312196,0.75
4510,39,1,0.534648966237803,0.75
4510,42,1,0.514215094282778,0.734567901234568
4510,27,2,0.838306722300817,0.875
4510,30,2,0.75437310509961,0.833333333333333
4510,33,2,0.748682991203746,0.825396825396825
4510,36,2,0.715616642924034,0.825396825396825
4510,39,2,0.674402698331799,0.840277777777778
4510,42,2,0.663633972371149,0.827777777777778
5042,27,1,0.991386554621849,0.977777777777778
5042,30,1,0.787369547871185,0.976190476190476
5042,33,1,0.769608755107981,0.95679012345679
5042,36,1,0.752144406185299,0.95679012345679
5042,39,1,0.750810349295686,0.95959595959596
5042,42,1,0.698334149658026,0.944444444444444
5042,27,2,0.901822654992664,0.916666666666667
5042,30,2,0.805451212744174,0.87037037037037
5042,33,2,0.740857396160164,0.833333333333333
5042,36,2,0.695908512956977,0.836805555555555
5042,39,2,0.697663620431284,0.848484848484849
5042,42,2,0.69312990026369,0.854700854700855
5236,27,1,0.69638243164615,0.833333333333333
5236,30,1,0.650641998705724,0.811111111111111
5236,33,1,0.642801016961486,0.817460317460318
5236,36,1,0.629474236933649,0.819444444444444
5236,39,1,0.625470310044919,0.833333333333333
5236,42,1,0.56867336172838,0.818181818181818
5236,27,2,0.847305659302246,0.814814814814815
5236,30,2,0.775387881102311,0.814814814814815
5236,33,2,0.702186961332648,0.8125
5236,36,2,0.695012179704225,0.819444444444445
5236,39,2,0.645414914667496,0.788194444444445
5236,42,2,0.639060463062808,0.810606060606061
6072,27,1,0.924048636431448,0.833333333333333
6072,30,1,0.684662545829257,0.87037037037037
6072,33,1,0.606564411471607,0.822222222222222
6072,36,1,0.552793400713339,0.798611111111111
6072,39,1,0.518149398182106,0.788888888888889
6072,42,1,0.476775068468904,0.785353535353535
6072,27,2,0.667078529541681,0.888888888888889
6072,30,2,0.575622935134758,0.888888888888889
